"","region","category","language","type","count"
"1979","Edmonton","Aboriginal languages","Mohawk","most_at_work",0
"1980","Edmonton","Aboriginal languages","Mohawk","lang_known",0
"1981","Vancouver","Aboriginal languages","Mohawk","mother_tongue",5
"1982","Vancouver","Aboriginal languages","Mohawk","most_at_home",0
"1983","Vancouver","Aboriginal languages","Mohawk","most_at_work",0
"1984","Vancouver","Aboriginal languages","Mohawk","lang_known",10
"1985","Toronto","Non-Official & Non-Aboriginal languages","Mongolian","mother_tongue",345
"1986","Toronto","Non-Official & Non-Aboriginal languages","Mongolian","most_at_home",200
"1987","Toronto","Non-Official & Non-Aboriginal languages","Mongolian","most_at_work",0
"1988","Toronto","Non-Official & Non-Aboriginal languages","Mongolian","lang_known",445
"1989","Calgary","Non-Official & Non-Aboriginal languages","Mongolian","mother_tongue",450
"1990","Calgary","Non-Official & Non-Aboriginal languages","Mongolian","most_at_home",280
"1991","Calgary","Non-Official & Non-Aboriginal languages","Mongolian","most_at_work",0
"1992","Calgary","Non-Official & Non-Aboriginal languages","Mongolian","lang_known",655
"1993","Edmonton","Non-Official & Non-Aboriginal languages","Mongolian","mother_tongue",85
"1994","Edmonton","Non-Official & Non-Aboriginal languages","Mongolian","most_at_home",45
"1995","Edmonton","Non-Official & Non-Aboriginal languages","Mongolian","most_at_work",0
"1996","Edmonton","Non-Official & Non-Aboriginal languages","Mongolian","lang_known",145
"1997","Vancouver","Non-Official & Non-Aboriginal languages","Mongolian","mother_tongue",345
"1998","Vancouver","Non-Official & Non-Aboriginal languages","Mongolian","most_at_home",160
"1999","Vancouver","Non-Official & Non-Aboriginal languages","Mongolian","most_at_work",10
"2000","Vancouver","Non-Official & Non-Aboriginal languages","Mongolian","lang_known",320
"2001","Toronto","Aboriginal languages","Montagnais (Innu)","mother_tongue",0
"2002","Toronto","Aboriginal languages","Montagnais (Innu)","most_at_home",0
"2003","Toronto","Aboriginal languages","Montagnais (Innu)","most_at_work",0
"2004","Toronto","Aboriginal languages","Montagnais (Innu)","lang_known",0
"2005","Calgary","Aboriginal languages","Montagnais (Innu)","mother_tongue",5
"2006","Calgary","Aboriginal languages","Montagnais (Innu)","most_at_home",0
"2007","Calgary","Aboriginal languages","Montagnais (Innu)","most_at_work",0
"2008","Calgary","Aboriginal languages","Montagnais (Innu)","lang_known",0
"2009","Edmonton","Aboriginal languages","Montagnais (Innu)","mother_tongue",0
"2010","Edmonton","Aboriginal languages","Montagnais (Innu)","most_at_home",0
"2011","Edmonton","Aboriginal languages","Montagnais (Innu)","most_at_work",0
"2012","Edmonton","Aboriginal languages","Montagnais (Innu)","lang_known",0
"2013","Vancouver","Aboriginal languages","Montagnais (Innu)","mother_tongue",0
"2014","Vancouver","Aboriginal languages","Montagnais (Innu)","most_at_home",0
"2015","Vancouver","Aboriginal languages","Montagnais (Innu)","most_at_work",0
"2016","Vancouver","Aboriginal languages","Montagnais (Innu)","lang_known",0
"2017","Toronto","Aboriginal languages","Moose Cree","mother_tongue",10
"2018","Toronto","Aboriginal languages","Moose Cree","most_at_home",5
"2019","Toronto","Aboriginal languages","Moose Cree","most_at_work",0
"2020","Toronto","Aboriginal languages","Moose Cree","lang_known",0
"2021","Calgary","Aboriginal languages","Moose Cree","mother_tongue",5
"2022","Calgary","Aboriginal languages","Moose Cree","most_at_home",0
"2023","Calgary","Aboriginal languages","Moose Cree","most_at_work",0
"2024","Calgary","Aboriginal languages","Moose Cree","lang_known",0
"2025","Edmonton","Aboriginal languages","Moose Cree","mother_tongue",5
"2026","Edmonton","Aboriginal languages","Moose Cree","most_at_home",0
"2027","Edmonton","Aboriginal languages","Moose Cree","most_at_work",0
"2028","Edmonton","Aboriginal languages","Moose Cree","lang_known",20
"2029","Vancouver","Aboriginal languages","Moose Cree","mother_tongue",0
"2030","Vancouver","Aboriginal languages","Moose Cree","most_at_home",0
"2031","Vancouver","Aboriginal languages","Moose Cree","most_at_work",0
"2032","Vancouver","Aboriginal languages","Moose Cree","lang_known",0
"2033","Toronto","Aboriginal languages","Naskapi","mother_tongue",0
"2034","Toronto","Aboriginal languages","Naskapi","most_at_home",0
"2035","Toronto","Aboriginal languages","Naskapi","most_at_work",0
"2036","Toronto","Aboriginal languages","Naskapi","lang_known",0
"2037","Calgary","Aboriginal languages","Naskapi","mother_tongue",0
"2038","Calgary","Aboriginal languages","Naskapi","most_at_home",0
"2039","Calgary","Aboriginal languages","Naskapi","most_at_work",0
"2040","Calgary","Aboriginal languages","Naskapi","lang_known",0
"2041","Edmonton","Aboriginal languages","Naskapi","mother_tongue",0
"2042","Edmonton","Aboriginal languages","Naskapi","most_at_home",0
"2043","Edmonton","Aboriginal languages","Naskapi","most_at_work",0
"2044","Edmonton","Aboriginal languages","Naskapi","lang_known",0
"2045","Vancouver","Aboriginal languages","Naskapi","mother_tongue",0
"2046","Vancouver","Aboriginal languages","Naskapi","most_at_home",0
"2047","Vancouver","Aboriginal languages","Naskapi","most_at_work",0
"2048","Vancouver","Aboriginal languages","Naskapi","lang_known",0
"2049","Toronto","Non-Official & Non-Aboriginal languages","Nepali","mother_tongue",4680
"2050","Toronto","Non-Official & Non-Aboriginal languages","Nepali","most_at_home",3085
"2051","Toronto","Non-Official & Non-Aboriginal languages","Nepali","most_at_work",55
"2052","Toronto","Non-Official & Non-Aboriginal languages","Nepali","lang_known",6385
"2053","Calgary","Non-Official & Non-Aboriginal languages","Nepali","mother_tongue",1935
"2054","Calgary","Non-Official & Non-Aboriginal languages","Nepali","most_at_home",1335
"2055","Calgary","Non-Official & Non-Aboriginal languages","Nepali","most_at_work",25
"2056","Calgary","Non-Official & Non-Aboriginal languages","Nepali","lang_known",2215
"2057","Edmonton","Non-Official & Non-Aboriginal languages","Nepali","mother_tongue",1990
"2058","Edmonton","Non-Official & Non-Aboriginal languages","Nepali","most_at_home",1395
"2059","Edmonton","Non-Official & Non-Aboriginal languages","Nepali","most_at_work",10
"2060","Edmonton","Non-Official & Non-Aboriginal languages","Nepali","lang_known",1975
"2061","Vancouver","Non-Official & Non-Aboriginal languages","Nepali","mother_tongue",915
"2062","Vancouver","Non-Official & Non-Aboriginal languages","Nepali","most_at_home",555
"2063","Vancouver","Non-Official & Non-Aboriginal languages","Nepali","most_at_work",20
"2064","Vancouver","Non-Official & Non-Aboriginal languages","Nepali","lang_known",1185
"2065","Toronto","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","mother_tongue",2940
"2066","Toronto","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_home",735
"2067","Toronto","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_work",10
"2068","Toronto","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","lang_known",6345
"2069","Calgary","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","mother_tongue",1110
"2070","Calgary","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_home",280
"2071","Calgary","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_work",0
"2072","Calgary","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","lang_known",2200
"2073","Edmonton","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","mother_tongue",1610
"2074","Edmonton","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_home",495
"2075","Edmonton","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_work",0
"2076","Edmonton","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","lang_known",3300
"2077","Vancouver","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","mother_tongue",610
"2078","Vancouver","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_home",150
"2079","Vancouver","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","most_at_work",0
"2080","Vancouver","Non-Official & Non-Aboriginal languages","Niger-Congo languages, n.i.e.","lang_known",1325
"2081","Toronto","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","mother_tongue",315
"2082","Toronto","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_home",75
"2083","Toronto","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_work",0
"2084","Toronto","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","lang_known",415
"2085","Calgary","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","mother_tongue",785
"2086","Calgary","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_home",470
"2087","Calgary","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_work",0
"2088","Calgary","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","lang_known",920
"2089","Edmonton","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","mother_tongue",410
"2090","Edmonton","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_home",165
"2091","Edmonton","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_work",0
"2092","Edmonton","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","lang_known",370
"2093","Vancouver","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","mother_tongue",185
"2094","Vancouver","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_home",65
"2095","Vancouver","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","most_at_work",0
"2096","Vancouver","Non-Official & Non-Aboriginal languages","Nilo-Saharan languages, n.i.e.","lang_known",255
"2097","Toronto","Aboriginal languages","Nisga'a","mother_tongue",0
"2098","Toronto","Aboriginal languages","Nisga'a","most_at_home",0
"2099","Toronto","Aboriginal languages","Nisga'a","most_at_work",0
"2100","Toronto","Aboriginal languages","Nisga'a","lang_known",0
"2101","Calgary","Aboriginal languages","Nisga'a","mother_tongue",0
"2102","Calgary","Aboriginal languages","Nisga'a","most_at_home",0
"2103","Calgary","Aboriginal languages","Nisga'a","most_at_work",0
"2104","Calgary","Aboriginal languages","Nisga'a","lang_known",0
"2105","Edmonton","Aboriginal languages","Nisga'a","mother_tongue",5
"2106","Edmonton","Aboriginal languages","Nisga'a","most_at_home",0
"2107","Edmonton","Aboriginal languages","Nisga'a","most_at_work",0
"2108","Edmonton","Aboriginal languages","Nisga'a","lang_known",10
"2109","Vancouver","Aboriginal languages","Nisga'a","mother_tongue",30
"2110","Vancouver","Aboriginal languages","Nisga'a","most_at_home",10
"2111","Vancouver","Aboriginal languages","Nisga'a","most_at_work",0
"2112","Vancouver","Aboriginal languages","Nisga'a","lang_known",70
"2113","Toronto","Aboriginal languages","North Slavey (Hare)","mother_tongue",0
"2114","Toronto","Aboriginal languages","North Slavey (Hare)","most_at_home",0
"2115","Toronto","Aboriginal languages","North Slavey (Hare)","most_at_work",0
"2116","Toronto","Aboriginal languages","North Slavey (Hare)","lang_known",0
"2117","Calgary","Aboriginal languages","North Slavey (Hare)","mother_tongue",0
"2118","Calgary","Aboriginal languages","North Slavey (Hare)","most_at_home",0
"2119","Calgary","Aboriginal languages","North Slavey (Hare)","most_at_work",0
"2120","Calgary","Aboriginal languages","North Slavey (Hare)","lang_known",0
"2121","Edmonton","Aboriginal languages","North Slavey (Hare)","mother_tongue",10
"2122","Edmonton","Aboriginal languages","North Slavey (Hare)","most_at_home",0
"2123","Edmonton","Aboriginal languages","North Slavey (Hare)","most_at_work",0
"2124","Edmonton","Aboriginal languages","North Slavey (Hare)","lang_known",15
"2125","Vancouver","Aboriginal languages","North Slavey (Hare)","mother_tongue",0
"2126","Vancouver","Aboriginal languages","North Slavey (Hare)","most_at_home",0
"2127","Vancouver","Aboriginal languages","North Slavey (Hare)","most_at_work",0
"2128","Vancouver","Aboriginal languages","North Slavey (Hare)","lang_known",0
"2129","Toronto","Aboriginal languages","Northern East Cree","mother_tongue",0
"2130","Toronto","Aboriginal languages","Northern East Cree","most_at_home",0
"2131","Toronto","Aboriginal languages","Northern East Cree","most_at_work",0
"2132","Toronto","Aboriginal languages","Northern East Cree","lang_known",10
"2133","Calgary","Aboriginal languages","Northern East Cree","mother_tongue",0
"2134","Calgary","Aboriginal languages","Northern East Cree","most_at_home",0
"2135","Calgary","Aboriginal languages","Northern East Cree","most_at_work",0
"2136","Calgary","Aboriginal languages","Northern East Cree","lang_known",10
"2137","Edmonton","Aboriginal languages","Northern East Cree","mother_tongue",20
"2138","Edmonton","Aboriginal languages","Northern East Cree","most_at_home",15
"2139","Edmonton","Aboriginal languages","Northern East Cree","most_at_work",0
"2140","Edmonton","Aboriginal languages","Northern East Cree","lang_known",10
"2141","Vancouver","Aboriginal languages","Northern East Cree","mother_tongue",0
"2142","Vancouver","Aboriginal languages","Northern East Cree","most_at_home",0
"2143","Vancouver","Aboriginal languages","Northern East Cree","most_at_work",0
"2144","Vancouver","Aboriginal languages","Northern East Cree","lang_known",0
"2145","Toronto","Aboriginal languages","Northern Tutchone","mother_tongue",0
"2146","Toronto","Aboriginal languages","Northern Tutchone","most_at_home",0
"2147","Toronto","Aboriginal languages","Northern Tutchone","most_at_work",0
"2148","Toronto","Aboriginal languages","Northern Tutchone","lang_known",0
"2149","Calgary","Aboriginal languages","Northern Tutchone","mother_tongue",0
"2150","Calgary","Aboriginal languages","Northern Tutchone","most_at_home",0
"2151","Calgary","Aboriginal languages","Northern Tutchone","most_at_work",0
"2152","Calgary","Aboriginal languages","Northern Tutchone","lang_known",0
"2153","Edmonton","Aboriginal languages","Northern Tutchone","mother_tongue",0
"2154","Edmonton","Aboriginal languages","Northern Tutchone","most_at_home",0
"2155","Edmonton","Aboriginal languages","Northern Tutchone","most_at_work",0
"2156","Edmonton","Aboriginal languages","Northern Tutchone","lang_known",0
"2157","Vancouver","Aboriginal languages","Northern Tutchone","mother_tongue",0
"2158","Vancouver","Aboriginal languages","Northern Tutchone","most_at_home",0
"2159","Vancouver","Aboriginal languages","Northern Tutchone","most_at_work",0
"2160","Vancouver","Aboriginal languages","Northern Tutchone","lang_known",0
"2161","Toronto","Non-Official & Non-Aboriginal languages","Norwegian","mother_tongue",380
"2162","Toronto","Non-Official & Non-Aboriginal languages","Norwegian","most_at_home",40
"2163","Toronto","Non-Official & Non-Aboriginal languages","Norwegian","most_at_work",10
"2164","Toronto","Non-Official & Non-Aboriginal languages","Norwegian","lang_known",955
"2165","Calgary","Non-Official & Non-Aboriginal languages","Norwegian","mother_tongue",245
